Date,Device Category,Browser,Total Visitors,Sessions,Bounce Rate
2019-06-16,tablet,Chrome,78,78,50
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,2760,3071,36.6981
2019-06-17,desktop,Edge,311,466,25.1073
2019-06-17,desktop,Firefox,194,233,50.2146
2019-06-17,desktop,Internet Explorer,544,661,47.0499
2019-06-17,desktop,Opera,39,117,33.3333
2019-06-17,desktop,Safari,544,622,18.8103
2019-06-17,mobile,Android Webview,78,78,100
2019-06-17,mobile,Chrome,1011,1244,40.5949
2019-06-17,mobile,Safari,2255,2682,43.475
2019-06-17,mobile,Safari (in-app),155,155,75.4839
2019-06-17,mobile,Samsung Internet,155,544,42.8309
2019-06-17,tablet,Chrome,39,39,100
2019-06-17,tablet,Internet Explorer,78,78,50
2019-06-17,tablet,Safari,117,117,0
2019-06-17,tablet,Safari (in-app),39,39,100
2019-06-18,desktop,Chrome,3226,3537,50.5513
2019-06-18,desktop,Edge,389,428,45.3271
2019-06-18,desktop,Firefox,194,311,25.0804
2019-06-18,desktop,Internet Explorer,700,739,31.5291
2019-06-18,desktop,Mozilla Compatible Agent,39,39,100
2019-06-18,desktop,Safari,389,544,42.8309
2019-06-18,mobile,Android Webview,117,117,33.3333
2019-06-18,mobile,Chrome,1244,1322,55.9002
2019-06-18,mobile,Safari,2099,2371,42.6402
2019-06-18,mobile,Safari (in-app),194,194,60.3093
2019-06-18,mobile,Samsung Internet,233,583,39.9657
2019-06-18,tablet,Chrome,78,78,0
2019-06-18,tablet,Safari,194,233,50.2146
2019-06-19,desktop,Chrome,3226,3926,26.7448
2019-06-19,desktop,Edge,194,194,40.2062
2019-06-19,desktop,Firefox,350,389,39.8458
2019-06-19,desktop,Internet Explorer,544,583,20.0686
2019-06-19,desktop,Mozilla Compatible Agent,39,39,100
2019-06-19,desktop,Safari,311,311,25.0804
2019-06-19,mobile,Android Webview,155,155,25.1613
2019-06-19,mobile,Chrome,622,700,44.4286
2019-06-19,mobile,Firefox,39,78,50
2019-06-19,mobile,Opera,39,39,100
2019-06-19,mobile,Safari,2138,2566,45.4404
2019-06-19,mobile,Safari (in-app),39,39,100
2019-06-19,mobile,Samsung Internet,311,739,42.0839
2019-06-19,tablet,Amazon Silk,39,39,0
2019-06-19,tablet,Internet Explorer,78,78,0
2019-06-19,tablet,Safari,233,233,50.2146
2019-06-20,desktop,Chrome,2799,3110,44.9839
2019-06-20,desktop,Edge,39,39,0
2019-06-20,desktop,Firefox,389,389,30.0771
2019-06-20,desktop,Internet Explorer,816,816,42.8922
2019-06-20,desktop,Safari,389,389,30.0771
2019-06-20,mobile,Android Webview,117,117,33.3333
2019-06-20,mobile,Chrome,622,700,38.8571
2019-06-20,mobile,Safari,2021,2216,47.3827
2019-06-20,mobile,Safari (in-app),350,350,66.5714
2019-06-20,mobile,Samsung Internet,233,583,53.3448
2019-06-20,tablet,Internet Explorer,78,233,33.4764
2019-06-20,tablet,Safari,117,194,60.3093
2019-06-21,desktop,Chrome,2177,2682,46.3833
2019-06-21,desktop,Edge,155,194,20.1031
2019-06-21,desktop,Firefox,233,272,14.3382
2019-06-21,desktop,Internet Explorer,428,505,15.4455
2019-06-21,desktop,Mozilla Compatible Agent,39,39,0
2019-06-21,desktop,Safari,233,272,28.6765
2019-06-21,mobile,Android Webview,39,39,100
2019-06-21,mobile,Chrome,933,972,47.9424
2019-06-21,mobile,Firefox,39,39,0
2019-06-21,mobile,Safari,1827,2177,46.4401
2019-06-21,mobile,Safari (in-app),350,350,33.4286
2019-06-21,mobile,Samsung Internet,155,428,36.215
2019-06-21,tablet,Internet Explorer,78,78,0
2019-06-21,tablet,Safari,194,194,0
2019-06-21,tablet,Samsung Internet,39,39,0
2019-06-22,desktop,Chrome,777,855,36.3743
2019-06-22,desktop,Edge,39,39,0
2019-06-22,desktop,Firefox,78,78,50
2019-06-22,desktop,Internet Explorer,39,78,50
2019-06-22,desktop,Safari,155,155,50.3226
2019-06-22,mobile,Android Webview,155,155,100
2019-06-22,mobile,Chrome,544,739,42.0839
2019-06-22,mobile,Safari,1361,1594,58.532
2019-06-22,mobile,Safari (in-app),155,155,50.3226
2019-06-22,mobile,Samsung Internet,233,466,41.6309
2019-06-22,tablet,Amazon Silk,39,39,0
2019-06-22,tablet,Chrome,78,78,100
2019-06-22,tablet,Safari,78,78,50
2019-06-23,desktop,Chrome,1088,1283,45.4404
2019-06-23,desktop,Edge,39,39,0
2019-06-23,desktop,Internet Explorer,39,39,0
2019-06-23,desktop,Safari,311,311,0
2019-06-23,mobile,Android Webview,194,194,40.2062
2019-06-23,mobile,Chrome,739,894,21.7002
2019-06-23,mobile,Safari,1516,1555,54.9839
2019-06-23,mobile,Safari (in-app),117,117,100
2019-06-23,mobile,Samsung Internet,194,272,56.9853
2019-06-23,tablet,Internet Explorer,39,39,0
2019-06-23,tablet,Safari,117,117,66.6667
2019-06-23,tablet,Safari (in-app),39,39,100
2019-06-24,desktop,Chrome,2993,3304,35.2906
2019-06-24,desktop,Edge,350,389,20.0514
2019-06-24,desktop,Firefox,428,466,33.2618
2019-06-24,desktop,Internet Explorer,661,816,18.9951
2019-06-24,desktop,Opera,39,39,100
2019-06-24,desktop,Safari,428,428,36.215
2019-06-24,mobile,Android Webview,78,78,100
2019-06-24,mobile,Chrome,1322,1594,36.5747
2019-06-24,mobile,Safari,1516,1710,45.4386
2019-06-24,mobile,Safari (in-app),350,350,66.5714
2019-06-24,mobile,Samsung Internet,466,972,63.9918
2019-06-24,tablet,Amazon Silk,39,39,0
2019-06-24,tablet,Android Webview,39,39,100
2019-06-24,tablet,Safari,272,272,28.6765
2019-06-25,desktop,Chrome,3032,3848,36.3565
2019-06-25,desktop,Edge,311,350,33.4286
2019-06-25,desktop,Firefox,350,389,30.0771
2019-06-25,desktop,Internet Explorer,661,894,26.0626
2019-06-25,desktop,Mozilla Compatible Agent,39,39,100
2019-06-25,desktop,Safari,272,389,10.0257
2019-06-25,mobile,Android Webview,78,78,50
2019-06-25,mobile,Chrome,777,894,34.7875
2019-06-25,mobile,Safari,2255,2527,43.055
2019-06-25,mobile,Safari (in-app),233,233,83.2618
2019-06-25,mobile,Samsung Internet,233,777,40.0257
2019-06-25,tablet,Android Webview,39,39,100
2019-06-25,tablet,Internet Explorer,39,78,0
2019-06-25,tablet,Safari,117,117,33.3333
2019-06-26,desktop,Chrome,2993,3498,43.3391
2019-06-26,desktop,Edge,350,428,18.2243
2019-06-26,desktop,Firefox,155,194,60.3093
2019-06-26,desktop,Internet Explorer,583,855,22.6901
2019-06-26,desktop,Safari,661,739,20.9743
2019-06-26,mobile,Android Webview,155,155,25.1613
2019-06-26,mobile,Chrome,972,1050,40.7619
2019-06-26,mobile,Safari,1710,2255,62.0399
2019-06-26,mobile,Safari (in-app),233,233,66.5236
2019-06-26,mobile,Samsung Internet,272,661,41.1498
2019-06-26,tablet,Internet Explorer,39,78,0
2019-06-26,tablet,Safari,117,117,33.3333
2019-06-26,tablet,Safari (in-app),39,39,100
2019-06-27,desktop,Chrome,3537,4159,48.5934
2019-06-27,desktop,Edge,272,272,43.0147
2019-06-27,desktop,Firefox,350,544,35.6618
2019-06-27,desktop,Internet Explorer,466,466,33.2618
2019-06-27,desktop,Mozilla Compatible Agent,39,39,100
2019-06-27,desktop,Safari,544,622,56.2701
2019-06-27,mobile,Chrome,855,894,34.7875
2019-06-27,mobile,Opera,39,39,100
2019-06-27,mobile,Safari,1944,2371,50.8224
2019-06-27,mobile,Safari (in-app),233,233,66.5236
2019-06-27,mobile,Samsung Internet,233,583,33.2762
2019-06-27,tablet,Chrome,39,39,100
2019-06-27,tablet,Safari,117,155,0
2019-06-28,desktop,'Mozilla,39,39,100
2019-06-28,desktop,Chrome,2449,2799,41.6577
2019-06-28,desktop,Edge,389,466,41.6309
2019-06-28,desktop,Firefox,311,544,21.5074
2019-06-28,desktop,Internet Explorer,350,389,20.0514
2019-06-28,desktop,Safari,466,583,46.6552
2019-06-28,mobile,Android Webview,78,78,100
2019-06-28,mobile,Chrome,1283,1555,37.492
2019-06-28,mobile,Safari,1982,2371,40.9954
2019-06-28,mobile,Safari (in-app),155,155,75.4839
2019-06-28,mobile,Samsung Internet,311,583,26.5866
2019-06-28,tablet,Amazon Silk,39,39,100
2019-06-28,tablet,Internet Explorer,39,39,0
2019-06-28,tablet,Safari,117,155,75.4839
2019-06-29,desktop,Chrome,816,855,50.0585
2019-06-29,desktop,Edge,78,117,33.3333
2019-06-29,desktop,Firefox,78,78,0
2019-06-29,desktop,Internet Explorer,39,39,0
2019-06-29,desktop,Opera,39,39,100
2019-06-29,desktop,Safari,155,194,40.2062
2019-06-29,mobile,Android Webview,155,155,75.4839
2019-06-29,mobile,Chrome,855,855,40.9357
2019-06-29,mobile,Opera Mini,39,39,0
2019-06-29,mobile,Safari,1477,1594,46.3614
2019-06-29,mobile,Safari (in-app),194,194,79.8969
2019-06-29,mobile,Samsung Internet,155,544,42.8309
2019-06-29,tablet,Chrome,39,78,0
2019-06-29,tablet,Safari,78,78,50
2019-06-30,desktop,Chrome,700,855,27.2515
2019-06-30,desktop,Edge,78,117,33.3333
2019-06-30,desktop,Firefox,117,117,66.6667
2019-06-30,desktop,Internet Explorer,39,39,0
2019-06-30,desktop,Opera,39,39,100
2019-06-30,desktop,Safari,233,233,16.7382
2019-06-30,mobile,Android Webview,194,194,40.2062
2019-06-30,mobile,Chrome,700,700,22.1429
2019-06-30,mobile,Safari,1361,1594,60.9787
2019-06-30,mobile,Safari (in-app),233,233,66.5236
2019-06-30,mobile,Samsung Internet,194,311,49.8392
2019-06-30,tablet,Amazon Silk,39,39,100
2019-06-30,tablet,Chrome,39,78,0
2019-06-30,tablet,Internet Explorer,117,155,0
2019-06-30,tablet,Safari,233,233,66.5236
2019-06-01,desktop,Chrome,1011,1089,24.977
2019-06-01,desktop,Edge,117,117,66.6667
2019-06-01,desktop,Firefox,156,156,50
2019-06-01,desktop,Internet Explorer,117,117,33.3333
2019-06-01,desktop,Safari,195,233,33.4764
2019-06-01,mobile,Chrome,584,700,50
2019-06-01,mobile,Safari,1206,1439,43.2245
2019-06-01,mobile,Safari (in-app),78,78,50
2019-06-01,mobile,Samsung Internet,39,117,100
2019-06-01,tablet,Chrome,39,39,0
2019-06-01,tablet,Safari,195,195,40
2019-06-02,desktop,Chrome,934,973,43.9877
2019-06-02,desktop,Edge,156,156,0
2019-06-02,desktop,Firefox,78,78,0
2019-06-02,desktop,Internet Explorer,78,78,50
2019-06-02,desktop,Safari,311,350,66.5714
2019-06-02,mobile,Chrome,467,506,38.5375
2019-06-02,mobile,Safari,1634,1867,45.849
2019-06-02,mobile,Samsung Internet,195,467,58.2441
2019-06-02,tablet,Chrome,78,78,50
2019-06-02,tablet,Safari,156,156,50
2019-06-03,desktop,Chrome,2723,2918,42.6662
2019-06-03,desktop,Edge,467,506,38.5375
2019-06-03,desktop,Firefox,233,272,14.3382
2019-06-03,desktop,Internet Explorer,700,817,38.0661
2019-06-03,desktop,Opera,39,39,0
2019-06-03,desktop,Safari,389,467,41.7559
2019-06-03,mobile,Android Webview,39,39,100
2019-06-03,mobile,Chrome,895,1284,33.3333
2019-06-03,mobile,Safari,2256,2684,49.2921
2019-06-03,mobile,Safari (in-app),39,39,0
2019-06-03,mobile,Samsung Internet,350,545,35.7798
2019-06-03,tablet,Safari,117,272,85.6618
2019-06-04,desktop,Chrome,3151,3501,39.9886
2019-06-04,desktop,Edge,195,195,40
2019-06-04,desktop,Firefox,311,311,37.6206
2019-06-04,desktop,Internet Explorer,700,817,28.519
2019-06-04,desktop,Safari,350,389,50.1285
2019-06-04,mobile,Android Webview,78,78,100
2019-06-04,mobile,Chrome,817,973,47.9959
2019-06-04,mobile,Safari,1867,2062,28.322
2019-06-04,mobile,Safari (in-app),195,195,80
2019-06-04,mobile,Samsung Internet,467,895,30.3911
2019-06-04,tablet,Chrome,39,156,25
2019-06-04,tablet,Internet Explorer,39,39,0
2019-06-04,tablet,Safari,117,272,43.0147
2019-06-05,desktop,Chrome,3151,3540,48.3616
2019-06-05,desktop,Edge,389,389,30.0771
2019-06-05,desktop,Firefox,233,233,50.2146
2019-06-05,desktop,Internet Explorer,428,545,42.7523
2019-06-05,desktop,Mozilla Compatible Agent,78,78,100
2019-06-05,desktop,Safari,506,506,46.0474
2019-06-05,mobile,Android Browser,39,39,100
2019-06-05,mobile,Android Webview,78,78,100
2019-06-05,mobile,Chrome,739,817,38.0661
2019-06-05,mobile,Safari,1945,2256,36.2145
2019-06-05,mobile,Safari (in-app),156,156,50
2019-06-05,mobile,Samsung Internet,156,545,28.6239
2019-06-05,tablet,Amazon Silk,39,39,0
2019-06-05,tablet,Internet Explorer,39,39,0
2019-06-05,tablet,Safari,311,350,66.5714
2019-06-06,desktop,Chrome,2762,3151,46.9057
2019-06-06,desktop,Edge,272,311,37.6206
2019-06-06,desktop,Firefox,389,506,38.5375
2019-06-06,desktop,Internet Explorer,545,584,20.0342
2019-06-06,desktop,Opera,39,39,100
2019-06-06,desktop,Safari,272,272,57.3529
2019-06-06,mobile,Android Webview,39,39,100
2019-06-06,mobile,Chrome,856,1011,34.6192
2019-06-06,mobile,Opera,39,39,0
2019-06-06,mobile,Safari,1517,1673,27.9139
2019-06-06,mobile,Safari (in-app),117,117,66.6667
2019-06-06,mobile,Samsung Internet,195,545,49.9083
2019-06-06,tablet,Amazon Silk,39,78,0
2019-06-06,tablet,Chrome,39,39,0
2019-06-06,tablet,Internet Explorer,117,156,50
2019-06-06,tablet,Safari,195,195,40
2019-06-06,tablet,Samsung Internet,39,39,0
2019-06-07,desktop,Chrome,2918,3423,43.1785
2019-06-07,desktop,Edge,233,233,16.7382
2019-06-07,desktop,Firefox,156,156,75
2019-06-07,desktop,Internet Explorer,506,584,39.8973
2019-06-07,desktop,Safari,272,311,25.0804
2019-06-07,mobile,Chrome,622,700,33.2857
2019-06-07,mobile,Edge,39,39,0
2019-06-07,mobile,Opera Mini,39,39,0
2019-06-07,mobile,Safari,1556,1828,38.2932
2019-06-07,mobile,Samsung Internet,117,233,16.7382
2019-06-07,tablet,Chrome,117,117,33.3333
2019-06-07,tablet,Internet Explorer,39,39,0
2019-06-07,tablet,Safari,156,156,0
2019-06-08,desktop,Chrome,739,817,28.519
2019-06-08,desktop,Edge,78,156,0
2019-06-08,desktop,Firefox,39,39,0
2019-06-08,desktop,Internet Explorer,78,117,33.3333
2019-06-08,desktop,Safari,156,156,25
2019-06-08,mobile,Chrome,895,973,47.9959
2019-06-08,mobile,Firefox,39,39,100
2019-06-08,mobile,Opera Mini,39,39,100
2019-06-08,mobile,Safari,973,1050,29.619
2019-06-08,mobile,Safari (in-app),195,195,80
2019-06-08,mobile,Samsung Internet,156,350,11.1429
2019-06-08,tablet,Safari,233,272,71.6912
2019-06-09,desktop,Chrome,856,895,34.7486
2019-06-09,desktop,Edge,78,117,33.3333
2019-06-09,desktop,Firefox,117,117,66.6667
2019-06-09,desktop,Internet Explorer,78,78,50
2019-06-09,desktop,Opera,39,39,100
2019-06-09,desktop,Safari,233,233,50.2146
2019-06-09,mobile,Chrome,934,973,35.9712
2019-06-09,mobile,Safari,1089,1167,46.7009
2019-06-09,mobile,Safari (in-app),117,117,33.3333
2019-06-09,mobile,Samsung Internet,195,545,42.7523
2019-06-09,tablet,Safari,78,117,66.6667
2019-06-10,desktop,Chrome,3307,3618,31.1774
2019-06-10,desktop,Edge,428,467,25.0535
2019-06-10,desktop,Firefox,233,350,44.5714
2019-06-10,desktop,Internet Explorer,778,817,14.3207
2019-06-10,desktop,Opera,39,39,0
2019-06-10,desktop,Safari,661,739,42.0839
2019-06-10,mobile,Android Webview,39,39,100
2019-06-10,mobile,Chrome,622,739,21.1096
2019-06-10,mobile,Safari,1906,2101,40.7425
2019-06-10,mobile,Safari (in-app),117,117,100
2019-06-10,mobile,Samsung Internet,117,506,23.1225
2019-06-10,tablet,Chrome,39,39,100
2019-06-10,tablet,Internet Explorer,39,39,0
2019-06-11,desktop,Chrome,3462,3812,42.8646
2019-06-11,desktop,Edge,311,350,44.5714
2019-06-11,desktop,Firefox,156,156,25
2019-06-11,desktop,Internet Explorer,934,973,31.963
2019-06-11,desktop,Safari,467,545,42.7523
2019-06-11,mobile,Android Webview,39,39,100
2019-06-11,mobile,Chrome,1089,1245,34.3775
2019-06-11,mobile,Safari,1634,1828,42.5602
2019-06-11,mobile,Safari (in-app),78,78,100
2019-06-11,mobile,Samsung Internet,195,545,35.7798
2019-06-11,tablet,Amazon Silk,39,39,100
2019-06-11,tablet,Chrome,78,78,50
2019-06-11,tablet,Internet Explorer,39,39,0
2019-06-11,tablet,Safari,117,195,0
2019-06-11,tablet,Safari (in-app),39,39,100
2019-06-12,desktop,Chrome,2918,3151,41.9867
2019-06-12,desktop,Edge,78,78,0
2019-06-12,desktop,Firefox,233,233,16.7382
2019-06-12,desktop,Internet Explorer,661,739,26.387
2019-06-12,desktop,Opera,39,39,0
2019-06-12,desktop,Safari,584,622,68.8103
2019-06-12,mobile,Chrome,1011,1206,41.9569
2019-06-12,mobile,Safari,2295,2567,40.9038
2019-06-12,mobile,Safari (in-app),233,233,83.691
2019-06-12,mobile,Samsung Internet,195,739,52.6387
2019-06-12,tablet,Internet Explorer,78,78,50
2019-06-12,tablet,Safari,78,78,0
2019-06-12,tablet,Safari (in-app),39,39,100
2019-06-13,desktop,Chrome,2879,3462,42.6921
2019-06-13,desktop,Edge,156,195,60
2019-06-13,desktop,Firefox,272,272,71.6912
2019-06-13,desktop,Internet Explorer,506,506,38.5375
2019-06-13,desktop,Opera,78,78,50
2019-06-13,desktop,Safari,233,233,50.2146
2019-06-13,mobile,Android Webview,39,39,0
2019-06-13,mobile,Chrome,895,1206,35.4892
2019-06-13,mobile,Edge,39,39,0
2019-06-13,mobile,Opera,39,39,0
2019-06-13,mobile,Safari,1517,1712,45.4439
2019-06-13,mobile,Safari (in-app),78,78,50
2019-06-13,mobile,Samsung Internet,272,778,50
2019-06-13,tablet,Internet Explorer,78,78,0
2019-06-13,tablet,Safari,156,156,0
2019-06-14,desktop,'Mozilla,39,39,100
2019-06-14,desktop,Chrome,2373,2995,38.9649
2019-06-14,desktop,Edge,117,117,33.3333
2019-06-14,desktop,Firefox,350,350,22.2857
2019-06-14,desktop,Internet Explorer,739,739,52.6387
2019-06-14,desktop,Opera,39,39,100
2019-06-14,desktop,Safari,272,389,50.1285
2019-06-14,mobile,Android Webview,39,39,100
2019-06-14,mobile,Chrome,584,661,23.6006
2019-06-14,mobile,Opera,39,39,0
2019-06-14,mobile,Safari,1439,1673,39.5099
2019-06-14,mobile,Safari (in-app),117,117,66.6667
2019-06-14,mobile,Samsung Internet,350,739,52.6387
2019-06-14,tablet,Amazon Silk,39,39,0
2019-06-14,tablet,Safari,78,78,0
2019-06-15,desktop,Chrome,1050,1206,35.4892
2019-06-15,desktop,Edge,39,39,0
2019-06-15,desktop,Firefox,39,39,100
2019-06-15,desktop,Internet Explorer,78,78,50
2019-06-15,desktop,Safari,311,311,50.1608
2019-06-15,mobile,Android Webview,156,156,25
2019-06-15,mobile,Chrome,661,700,44.4286
2019-06-15,mobile,Safari,1089,1128,62.0567
2019-06-15,mobile,Safari (in-app),78,78,50
2019-06-15,mobile,Samsung Internet,156,389,40.1028
2019-06-15,tablet,Safari,78,78,50
2019-06-16,desktop,Chrome,934,1011,38.4768
2019-06-16,desktop,Edge,195,195,60
2019-06-16,desktop,Firefox,117,156,50
2019-06-16,desktop,Internet Explorer,39,78,0
2019-06-16,desktop,Safari,78,78,100
2019-06-16,desktop,YaBrowser,39,39,100
2019-06-16,mobile,Android Webview,117,117,0
2019-06-16,mobile,Chrome,973,1011,34.6192
2019-06-16,mobile,Edge,39,39,100
2019-06-16,mobile,Safari,1128,1167,43.359
2019-06-16,mobile,Safari (in-app),156,156,25
2019-06-16,mobile,Samsung Internet,78,195,60
2019-06-16,tablet,Chrome,78,78,50
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,2762,3073,36.7068
2019-06-17,desktop,Edge,311,467,25.0535
2019-06-17,desktop,Firefox,195,233,50.2146
2019-06-17,desktop,Internet Explorer,545,661,47.0499
2019-06-17,desktop,Opera,39,117,33.3333
2019-06-17,desktop,Safari,545,622,18.8103
2019-06-17,mobile,Android Webview,78,78,100
2019-06-17,mobile,Chrome,1011,1245,40.6426
2019-06-17,mobile,Safari,2256,2684,43.4799
2019-06-17,mobile,Safari (in-app),156,156,75
2019-06-17,mobile,Samsung Internet,156,545,42.7523
2019-06-17,tablet,Chrome,39,39,100
2019-06-17,tablet,Internet Explorer,78,78,50
2019-06-17,tablet,Safari,117,117,0
2019-06-17,tablet,Safari (in-app),39,39,100
2019-06-18,desktop,Chrome,3229,3540,50.5367
2019-06-18,desktop,Edge,389,428,45.5607
2019-06-18,desktop,Firefox,195,311,25.0804
2019-06-18,desktop,Internet Explorer,700,739,31.5291
2019-06-18,desktop,Mozilla Compatible Agent,39,39,100
2019-06-18,desktop,Safari,389,545,42.7523
2019-06-18,mobile,Android Webview,117,117,33.3333
2019-06-18,mobile,Chrome,1245,1323,55.8579
2019-06-18,mobile,Safari,2101,2373,42.6043
2019-06-18,mobile,Safari (in-app),156,156,50
2019-06-18,mobile,Samsung Internet,233,584,39.8973
2019-06-18,tablet,Chrome,78,78,0
2019-06-18,tablet,Safari,195,233,50.2146
2019-06-19,desktop,Chrome,3229,3929,26.7244
2019-06-19,desktop,Edge,195,195,40
2019-06-19,desktop,Firefox,350,389,40.1028
2019-06-19,desktop,Internet Explorer,545,584,20.0342
2019-06-19,desktop,Mozilla Compatible Agent,39,39,100
2019-06-19,desktop,Safari,311,311,25.0804
2019-06-19,mobile,Android Webview,156,156,25
2019-06-19,mobile,Chrome,622,700,44.4286
2019-06-19,mobile,Firefox,39,78,50
2019-06-19,mobile,Opera,39,39,100
2019-06-19,mobile,Safari,2101,2529,46.1447
2019-06-19,mobile,Safari (in-app),39,39,100
2019-06-19,mobile,Samsung Internet,311,739,42.0839
2019-06-19,tablet,Amazon Silk,39,39,0
2019-06-19,tablet,Internet Explorer,78,78,0
2019-06-19,tablet,Safari,233,233,50.2146
2019-06-20,desktop,Chrome,2801,3112,44.9871
2019-06-20,desktop,Edge,39,39,0
2019-06-20,desktop,Firefox,389,389,30.0771
2019-06-20,desktop,Internet Explorer,817,817,42.8397
2019-06-20,desktop,Safari,389,389,30.0771
2019-06-20,mobile,Android Webview,117,117,33.3333
2019-06-20,mobile,Chrome,622,700,38.8571
2019-06-20,mobile,Safari,2023,2217,47.3613
2019-06-20,mobile,Safari (in-app),350,350,66.5714
2019-06-20,mobile,Samsung Internet,233,584,53.2534
2019-06-20,tablet,Internet Explorer,78,233,33.4764
2019-06-20,tablet,Safari,117,195,60
2019-06-21,desktop,Chrome,2178,2684,46.386
2019-06-21,desktop,Edge,156,195,20
2019-06-21,desktop,Firefox,233,272,14.3382
2019-06-21,desktop,Internet Explorer,428,506,15.415
2019-06-21,desktop,Mozilla Compatible Agent,39,39,0
2019-06-21,desktop,Safari,233,272,28.6765
2019-06-21,mobile,Android Webview,39,39,100
2019-06-21,mobile,Chrome,934,973,47.9959
2019-06-21,mobile,Firefox,39,39,0
2019-06-21,mobile,Safari,1828,2178,46.4187
2019-06-21,mobile,Safari (in-app),350,350,33.4286
2019-06-21,mobile,Samsung Internet,156,428,36.4486
2019-06-21,tablet,Internet Explorer,78,78,0
2019-06-21,tablet,Safari,195,195,0
2019-06-21,tablet,Samsung Internet,39,39,0
2019-06-22,desktop,Chrome,778,856,36.3318
2019-06-22,desktop,Edge,39,39,0
2019-06-22,desktop,Firefox,78,78,50
2019-06-22,desktop,Internet Explorer,39,78,50
2019-06-22,desktop,Safari,156,156,50
2019-06-22,mobile,Android Webview,156,156,100
2019-06-22,mobile,Chrome,545,739,42.0839
2019-06-22,mobile,Safari,1362,1595,58.558
2019-06-22,mobile,Safari (in-app),156,156,50
2019-06-22,mobile,Samsung Internet,233,467,41.7559
2019-06-22,tablet,Amazon Silk,39,39,0
2019-06-22,tablet,Chrome,78,78,100
2019-06-22,tablet,Safari,78,78,50
2019-06-23,desktop,Chrome,1089,1284,45.4829
2019-06-23,desktop,Edge,39,39,0
2019-06-23,desktop,Internet Explorer,39,39,0
2019-06-23,desktop,Safari,311,311,0
